product_id,invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,product_group,product_name,stock
TW210,552978,22900, SET 2 TEA TOWELS I LOVE LONDON ,24,5/12/2024 14:46,2.95,12590,CLOTH,TOWELS,156
TW210,553741,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,5/19/2024 9:37,3.25,12520,CLOTH,TOWELS,150
TW210,554363,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,5/24/2024 10:19,3.25,12647,CLOTH,TOWELS,144
,553208,23007, SPACEBOY BABY GIFT SET,6,5/16/2024 9:10,14.95,12674,,,
,553997,23007, SPACEBOY BABY GIFT SET,1,5/20/2024 11:34,16.95,12656,,,
,554132,23007, SPACEBOY BABY GIFT SET,6,5/23/2024 9:43,14.95,12360,,,
PEN209,552315,22418,10 COLOUR SPACEBOY PEN,24,5/8/2024 16:10,0.85,12700,STATIONERY,PEN,2736
PEN209,552337,22418,10 COLOUR SPACEBOY PEN,24,5/9/2024 11:34,0.85,12621,STATIONERY,PEN,2712
PEN209,552631,22418,10 COLOUR SPACEBOY PEN,24,5/10/2024 12:55,0.85,12684,STATIONERY,PEN,2688
PEN209,552878,22418,10 COLOUR SPACEBOY PEN,24,5/12/2024 9:54,0.85,12625,STATIONERY,PEN,2664
PEN209,553208,22418,10 COLOUR SPACEBOY PEN,24,5/16/2024 9:10,0.85,12674,STATIONERY,PEN,2640
,553411,22436,12 COLOURED PARTY BALLOONS,20,5/17/2024 9:28,0.65,12714,,,
,553831,22436,12 COLOURED PARTY BALLOONS,20,5/19/2024 11:36,0.65,14442,,,
BXS229,552262,21448,12 DAISY PEGS IN WOOD BOX,12,5/8/2024 11:37,1.65,14911,BOX,BOXES,2464
MC229,552844,22906,12 MESSAGE CARDS WITH ENVELOPES,12,5/11/2024 14:37,1.65,12649,ACCESSORIES,MESSAGE CARD,3000
PEN209,551728,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,5/4/2024 8:51,0.65,12720,STATIONERY,PEN,3448
